kulczynski,confidence_score,rule_supp_count,body_supp_count,head_supp_count,rule,head_rel
0.10843,0.212281,7,33,1478,"inv_Contains_administrative_territorial_entity(X0,X1,T3)<-inv_Contains_administrative_territorial_entity(X0,X1,T0)&inv_Country(X1,X2,T1)&Country(X2,X1,T2)",inv_Contains_administrative_territorial_entity
0.202172,0.389068,28,72,1813,"inv_Contains_administrative_territorial_entity(X0,X1,T3)<-inv_Contains_administrative_territorial_entity(X0,X1,T0)&Instance_of(X1,X2,T1)&inv_Instance_of(X2,X1,T2)",inv_Contains_administrative_territorial_entity
0.191745,0.371467,16,43,1402,"inv_Contains_administrative_territorial_entity(X0,X3,T3)<-Located_in_the_administrative_territorial_entity(X0,X1,T0)&inv_Located_in_the_administrative_territorial_entity(X1,X2,T1)&inv_Contains_administrative_territorial_entity(X2,X3,T2)",inv_Contains_administrative_territorial_entity
0.229031,0.452632,5,11,1416,"inv_Contains_administrative_territorial_entity(X0,X1,T3)<-Located_in_the_administrative_territorial_entity(X0,X1,T0)&Contains_administrative_territorial_entity(X1,X0,T1)&inv_Contains_administrative_territorial_entity(X0,X1,T2)",inv_Contains_administrative_territorial_entity
0.417593,0.752941,189,251,2299,"inv_Spouse(X0,X1,T1)<-inv_Spouse(X0,X1,T0)",inv_Spouse
0.32597,0.588004,147,250,2299,"inv_Spouse(X0,X1,T1)<-Spouse(X0,X1,T0)",inv_Spouse
0.30208,0.464516,321,691,2299,"inv_Spouse(X0,X1,T3)<-Spouse(X0,X1,T0)&inv_Spouse(X1,X0,T1)&inv_Spouse(X0,X1,T2)",inv_Spouse
0.299652,0.458799,323,704,2299,"inv_Spouse(X0,X1,T3)<-inv_Spouse(X0,X1,T0)&inv_Spouse(X1,X0,T1)&inv_Spouse(X0,X1,T2)",inv_Spouse
0.317947,0.458431,408,890,2299,"inv_Spouse(X0,X1,T3)<-inv_Spouse(X0,X1,T0)&Spouse(X1,X0,T1)&inv_Spouse(X0,X1,T2)",inv_Spouse
0.295196,0.456879,307,672,2299,"inv_Spouse(X0,X1,T3)<-inv_Spouse(X0,X1,T0)&inv_Spouse(X1,X0,T1)&Spouse(X0,X1,T2)",inv_Spouse
0.289305,0.449890,296,658,2299,"inv_Spouse(X0,X1,T3)<-Spouse(X0,X1,T0)&Spouse(X1,X0,T1)&inv_Spouse(X0,X1,T2)",inv_Spouse
0.285123,0.444100,290,653,2299,"inv_Spouse(X0,X1,T3)<-Spouse(X0,X1,T0)&Spouse(X1,X0,T1)&Spouse(X0,X1,T2)",inv_Spouse
0.188484,0.369811,17,46,2299,"inv_Spouse(X0,X1,T3)<-inv_Spouse(X0,X1,T0)&Position_held(X1,X2,T1)&inv_Position_held(X2,X1,T2)",inv_Spouse
0.27882,0.452166,307,679,2910,"inv_Spouse(X0,X1,T3)<-inv_Spouse(X0,X1,T0)&Spouse(X1,X0,T1)&Spouse(X0,X1,T2)",inv_Spouse
0.229059,0.351929,309,878,2910,"inv_Spouse(X0,X1,T3)<-Spouse(X0,X1,T0)&inv_Spouse(X1,X0,T1)&Spouse(X0,X1,T2)",inv_Spouse
0.155637,0.306147,15,49,2910,"inv_Spouse(X0,X1,T3)<-Spouse(X0,X1,T0)&Position_held(X1,X2,T1)&inv_Position_held(X2,X1,T2)",inv_Spouse
0.244572,0.484112,15,31,2844,"inv_Spouse(X0,X2,T3)<-Position_held(X0,X1,T0)&inv_Position_held(X1,X0,T1)&inv_Spouse(X0,X2,T2)",inv_Spouse
0.188085,0.376812,3,8,2571,"inv_Spouse(X0,X1,T3)<-Spouse(X0,X1,T0)&Award_received(X1,X2,T1)&inv_Nominated_for(X2,X1,T2)",inv_Spouse
0.166858,0.326923,1,3,2571,"inv_Spouse(X0,X2,T3)<-Nominated_for(X0,X1,T0)&inv_Award_received(X1,X0,T1)&Spouse(X0,X2,T2)",inv_Spouse
0.201372,0.400000,8,20,2911,"inv_Spouse(X0,X2,T3)<-Position_held(X0,X1,T0)&inv_Position_held(X1,X0,T1)&Spouse(X0,X2,T2)",inv_Spouse
0.200358,0.406977,2,5,2831,"inv_Spouse(X0,X2,T3)<-Significant_event(X0,X1,T0)&inv_Significant_event(X1,X0,T1)&Spouse(X0,X2,T2)",inv_Spouse
0.375525,0.753623,3,4,2869,"inv_Spouse(X0,X2,T3)<-Nominated_for(X0,X1,T0)&inv_Nominated_for(X1,X0,T1)&inv_Spouse(X0,X2,T2)",inv_Spouse
0.200353,0.406977,2,5,2869,"inv_Spouse(X0,X1,T3)<-inv_Spouse(X0,X1,T0)&Award_received(X1,X2,T1)&inv_Nominated_for(X2,X1,T2)",inv_Spouse
0.166836,0.326923,1,3,2898,"inv_Spouse(X0,X1,T3)<-Spouse(X0,X1,T0)&Significant_event(X1,X2,T1)&inv_Significant_event(X2,X1,T2)",inv_Spouse
0.167186,0.335484,3,9,2896,"inv_Spouse(X0,X2,T3)<-Significant_event(X0,X1,T0)&inv_Significant_event(X1,X0,T1)&inv_Spouse(X0,X2,T2)",inv_Spouse
0.583348,0.799712,611,764,1665,"inv_Country(X0,X1,T1)<-inv_Country(X0,X1,T0)",inv_Country
0.235437,0.467181,7,15,1665,"inv_Country(X0,X1,T3)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)&Country(X1,X0,T1)&inv_Located_in_the_administrative_territorial_entity(X0,X1,T2)",inv_Country
0.289163,0.432368,243,562,1665,"inv_Country(X0,X2,T3)<-inv_Country_of_citizenship(X0,X1,T0)&Country_of_citizenship(X1,X0,T1)&inv_Country(X0,X2,T2)",inv_Country
0.216329,0.424561,14,33,1665,"inv_Country(X0,X1,T3)<-inv_Country(X0,X1,T0)&inv_Twinned_administrative_body(X1,X2,T1)&inv_Twinned_administrative_body(X2,X1,T2)",inv_Country
0.22494,0.421026,48,114,1665,"inv_Country(X0,X1,T3)<-inv_Country(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X2,T1)&inv_Located_in_the_administrative_territorial_entity(X2,X1,T2)",inv_Country
0.305115,0.333347,461,1383,1665,"inv_Country(X0,X2,T3)<-inv_Country(X0,X1,T0)&Country(X1,X0,T1)&inv_Country(X0,X2,T2)",inv_Country
0.17988,0.333333,44,132,1665,"inv_Country(X0,X1,T3)<-inv_Country(X0,X1,T0)&Twinned_administrative_body(X1,X2,T1)&inv_Twinned_administrative_body(X2,X1,T2)",inv_Country
0.151639,0.296053,13,44,1665,"inv_Country(X0,X2,T3)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X0,T1)&inv_Country(X0,X2,T2)",inv_Country
0.142201,0.262891,36,137,1665,"inv_Country(X0,X2,T3)<-inv_Country(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X0,T1)&inv_Country(X0,X2,T2)",inv_Country
0.132243,0.261965,6,23,1665,"inv_Country(X0,X2,T3)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)&Country(X1,X0,T1)&inv_Country(X0,X2,T2)",inv_Country
0.101808,0.200772,6,30,1665,"inv_Country(X0,X2,T3)<-Member_of(X0,X1,T0)&inv_Member_of(X1,X0,T1)&inv_Country(X0,X2,T2)",inv_Country
0.125309,0.158729,153,964,1665,"inv_Country(X0,X2,T3)<-inv_Country(X0,X1,T0)&Country(X1,X0,T1)&inv_Located_in_the_administrative_territorial_entity(X0,X2,T2)",inv_Country
0.239595,0.472561,9,19,1630,"inv_Country(X0,X1,T3)<-inv_Country(X0,X1,T0)&Capital_of(X1,X2,T1)&inv_Located_in_the_administrative_territorial_entity(X2,X1,T2)",inv_Country
0.188518,0.365256,19,52,1630,"inv_Country(X0,X1,T3)<-inv_Country(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X0,T1)&inv_Country(X0,X1,T2)",inv_Country
0.095597,0.188065,6,32,1630,"inv_Country(X0,X2,T3)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X0,T1)&inv_Capital_of(X0,X2,T2)",inv_Country
0.062802,0.123188,1,8,1630,"inv_Country(X0,X2,T3)<-Instance_of(X0,X1,T0)&inv_Instance_of(X1,X0,T1)&inv_Country(X0,X2,T2)",inv_Country
0.212808,0.420732,8,19,1751,"inv_Country(X0,X2,T3)<-inv_Country(X0,X1,T0)&Capital_of(X1,X0,T1)&inv_Country(X0,X2,T2)",inv_Country
0.209755,0.415459,5,12,1751,"inv_Country(X0,X1,T3)<-inv_Country(X0,X1,T0)&inv_Located_in_the_administrative_territorial_entity(X1,X2,T1)&Located_in_the_administrative_territorial_entity(X2,X1,T2)",inv_Country
0.233872,0.411822,98,238,1751,"inv_Country(X0,X2,T3)<-inv_Capital_of(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X0,T1)&inv_Country(X0,X2,T2)",inv_Country
0.175066,0.339193,19,56,1751,"inv_Country(X0,X1,T3)<-inv_Country(X0,X1,T0)&inv_Twinned_administrative_body(X1,X2,T1)&Twinned_administrative_body(X2,X1,T2)",inv_Country
0.159614,0.317073,6,19,1751,"inv_Country(X0,X1,T3)<-inv_Country(X0,X1,T0)&Capital_of(X1,X2,T1)&inv_Capital_of(X2,X1,T2)",inv_Country
0.108003,0.214876,3,14,1751,"inv_Country(X0,X1,T3)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)&Twinned_administrative_body(X1,X2,T1)&inv_Twinned_administrative_body(X2,X1,T2)",inv_Country
0.06382,0.122885,8,65,1751,"inv_Country(X0,X1,T1)<-inv_Capital_of(X0,X1,T0)",inv_Country
0.065379,0.114855,28,244,1751,"inv_Country(X0,X2,T3)<-inv_Country_of_citizenship(X0,X1,T0)&Country_of_citizenship(X1,X0,T1)&inv_Located_in_the_administrative_territorial_entity(X0,X2,T2)",inv_Country
0.129114,0.246617,19,77,1655,"inv_Country(X0,X1,T3)<-inv_Country(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X0,T1)&inv_Located_in_the_administrative_territorial_entity(X0,X1,T2)",inv_Country
0.394445,0.778135,14,18,1261,"inv_Country(X0,X1,T3)<-inv_Country(X0,X1,T0)&Head_of_government(X1,X2,T1)&inv_Head_of_government(X2,X1,T2)",inv_Country
0.221928,0.354265,113,319,1261,"inv_Country(X0,X1,T3)<-inv_Country(X0,X1,T0)&Country(X1,X0,T1)&inv_Country(X0,X1,T2)",inv_Country
0.13253,0.249810,19,76,1261,"inv_Country(X0,X1,T3)<-inv_Country(X0,X1,T0)&Country(X1,X0,T1)&inv_Located_in_the_administrative_territorial_entity(X0,X1,T2)",inv_Country
0.111444,0.201383,27,134,1261,"inv_Country(X0,X1,T3)<-inv_Capital_of(X0,X1,T0)&Twinned_administrative_body(X1,X2,T1)&inv_Twinned_administrative_body(X2,X1,T2)",inv_Country
0.376735,0.753623,6,8,1735,"inv_Country(X0,X1,T3)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)&Country(X1,X0,T1)&inv_Country(X0,X1,T2)",inv_Country
0.157685,0.311594,5,16,1735,"inv_Country(X0,X1,T3)<-inv_Country(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X2,T1)&inv_Capital_of(X2,X1,T2)",inv_Country
0.224739,0.443730,8,18,1587,"inv_Country(X0,X1,T3)<-inv_Country(X0,X1,T0)&Instance_of(X1,X2,T1)&inv_Instance_of(X2,X1,T2)",inv_Country
0.193876,0.382222,5,13,1587,"inv_Country(X0,X1,T3)<-inv_Country(X0,X1,T0)&Country(X1,X2,T1)&inv_Located_in_the_administrative_territorial_entity(X2,X1,T2)",inv_Country
0.193817,0.382222,5,13,1649,"inv_Country(X0,X1,T3)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X0,T1)&inv_Country(X0,X1,T2)",inv_Country
0.133748,0.239747,46,192,1649,"inv_Country(X0,X3,T3)<-inv_Country(X0,X1,T0)&Twinned_administrative_body(X1,X2,T1)&inv_Twinned_administrative_body(X2,X3,T2)",inv_Country
0.056468,0.111588,3,27,1649,"inv_Country(X0,X2,T3)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)&Country(X1,X0,T1)&inv_Located_in_the_administrative_territorial_entity(X0,X2,T2)",inv_Country
0.240001,0.422511,98,232,1702,"inv_Country(X0,X2,T3)<-inv_Capital_of(X0,X1,T0)&Country(X1,X0,T1)&inv_Country(X0,X2,T2)",inv_Country
0.207108,0.405321,15,37,1702,"inv_Country(X0,X1,T3)<-inv_Country(X0,X1,T0)&inv_Residence(X1,X2,T1)&Residence(X2,X1,T2)",inv_Country
0.083623,0.163462,1,6,1702,"inv_Country(X0,X1,T3)<-inv_Country(X0,X1,T0)&inv_Member_of_sports_team(X1,X2,T1)&Member_of_sports_team(X2,X1,T2)",inv_Country
0.234647,0.431404,63,146,1667,"inv_Country(X0,X2,T3)<-Contains_administrative_territorial_entity(X0,X1,T0)&inv_Contains_administrative_territorial_entity(X1,X0,T1)&inv_Country(X0,X2,T2)",inv_Country
0.072036,0.144628,2,14,1667,"inv_Country(X0,X2,T2)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)&inv_Located_in_the_administrative_territorial_entity(X1,X2,T1)",inv_Country
0.229507,0.442514,31,70,1917,"inv_Country(X0,X3,T3)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X2,T1)&inv_Country(X2,X3,T2)",inv_Country
0.245061,0.427947,119,278,1917,"inv_Country(X0,X2,T3)<-inv_Country(X0,X1,T0)&Country(X1,X0,T1)&inv_Capital_of(X0,X2,T2)",inv_Country
0.209146,0.380277,73,192,1917,"inv_Country(X0,X2,T3)<-inv_Capital_of(X0,X1,T0)&Capital_of(X1,X0,T1)&inv_Country(X0,X2,T2)",inv_Country
0.125257,0.246377,1,4,1917,"inv_Country(X0,X1,T3)<-inv_Country(X0,X1,T0)&Twinned_administrative_body(X1,X2,T1)&Twinned_administrative_body(X2,X1,T2)",inv_Country
0.116333,0.226230,12,53,1917,"inv_Country(X0,X1,T3)<-inv_Capital_of(X0,X1,T0)&Capital_of(X1,X2,T1)&inv_Capital_of(X2,X1,T2)",inv_Country
0.112153,0.221865,4,18,1917,"inv_Country(X0,X1,T3)<-inv_Capital_of(X0,X1,T0)&Instance_of(X1,X2,T1)&inv_Instance_of(X2,X1,T2)",inv_Country
0.157833,0.257071,101,393,1722,"inv_Country(X0,X3,T3)<-inv_Country(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X2,T1)&inv_Located_in_the_administrative_territorial_entity(X2,X3,T2)",inv_Country
0.153086,0.252744,92,364,1722,"inv_Country(X0,X3,T3)<-inv_Capital_of(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X2,T1)&inv_Country(X2,X3,T2)",inv_Country
0.410545,0.794118,50,63,1823,"inv_Member_of(X0,X1,T3)<-inv_Member_of(X0,X1,T0)&Head_of_government(X1,X2,T1)&inv_Head_of_government(X2,X1,T2)",inv_Member_of
0.704962,0.792811,1125,1419,1823,"inv_Member_of(X0,X1,T1)<-inv_Member_of(X0,X1,T0)",inv_Member_of
0.239241,0.436938,76,174,1823,"inv_Member_of(X0,X1,T3)<-inv_Member_of(X0,X1,T0)&inv_Country(X1,X2,T1)&Country(X2,X1,T2)",inv_Member_of
0.20711,0.372028,77,207,1823,"inv_Member_of(X0,X1,T3)<-inv_Member_of(X0,X1,T0)&inv_Country_of_citizenship(X1,X2,T1)&Country_of_citizenship(X2,X1,T2)",inv_Member_of
0.239707,0.339500,255,751,1823,"inv_Member_of(X0,X2,T3)<-inv_Member_of(X0,X1,T0)&Member_of(X1,X0,T1)&inv_Member_of(X0,X2,T2)",inv_Member_of
0.169128,0.332618,9,27,1823,"inv_Member_of(X0,X1,T3)<-inv_Member_of(X0,X1,T0)&Contains_administrative_territorial_entity(X1,X2,T1)&inv_Contains_administrative_territorial_entity(X2,X1,T2)",inv_Member_of
0.17749,0.228261,231,1012,1823,"inv_Member_of(X0,X3,T3)<-inv_Member_of(X0,X1,T0)&Instance_of(X1,X2,T1)&inv_Instance_of(X2,X3,T2)",inv_Member_of
0.200365,0.389598,23,59,2109,"inv_Member_of(X0,X2,T3)<-inv_Employer(X0,X1,T0)&Employer(X1,X0,T1)&inv_Member_of(X0,X2,T2)",inv_Member_of
0.188214,0.376812,3,8,2109,"inv_Member_of(X0,X2,T3)<-inv_Heritage_designation(X0,X1,T0)&Member_of(X1,X0,T1)&inv_Member_of(X0,X2,T2)",inv_Member_of
0.188426,0.340862,76,223,2109,"inv_Member_of(X0,X3,T3)<-inv_Member_of(X0,X1,T0)&inv_Country_of_citizenship(X1,X2,T1)&Country_of_citizenship(X2,X3,T2)",inv_Member_of
0.275928,0.284430,564,1983,2109,"inv_Member_of(X0,X3,T3)<-inv_Member_of(X0,X1,T0)&Member_of(X1,X2,T1)&inv_Member_of(X2,X3,T2)",inv_Member_of
0.500823,1.000000,3,3,1830,"inv_Member_of(X0,X0,T2)<-inv_Member_of(X0,X0,T0)&inv_Member_of(X0,X0,T1)",inv_Member_of
0.188039,0.368902,14,38,1830,"inv_Member_of(X0,X1,T3)<-inv_Member_of(X0,X1,T0)&Employer(X1,X2,T1)&inv_Employer(X2,X1,T2)",inv_Member_of
0.154816,0.287797,40,139,1830,"inv_Member_of(X0,X1,T3)<-inv_Member_of(X0,X1,T0)&inv_Located_in_the_administrative_territorial_entity(X1,X2,T1)&Located_in_the_administrative_territorial_entity(X2,X1,T2)",inv_Member_of
0.501129,1.000000,4,4,1769,"inv_Member_of(X0,X0,T2)<-Member_of(X0,X0,T0)&Member_of(X0,X0,T1)",inv_Member_of
0.143986,0.285124,4,14,1769,"inv_Member_of(X0,X3,T3)<-inv_Member_of(X0,X1,T0)&Member_of_political_party(X1,X2,T1)&inv_Member_of_political_party(X2,X3,T2)",inv_Member_of
0.100278,0.197674,1,5,1769,"inv_Member_of(X0,X1,T3)<-inv_Member_of(X0,X1,T0)&Educated_at(X1,X2,T1)&inv_Educated_at(X2,X1,T2)",inv_Member_of
0.20359,0.399614,12,30,1669,"inv_Member_of(X0,X1,T3)<-inv_Member_of(X0,X1,T0)&inv_Located_in_the_administrative_territorial_entity(X1,X2,T1)&Country(X2,X1,T2)",inv_Member_of
0.125295,0.246377,1,4,1669,"inv_Member_of(X0,X1,T3)<-inv_Member_of(X0,X1,T0)&inv_Member_of(X1,X1,T1)&inv_Member_of(X1,X1,T2)",inv_Member_of
0.241799,0.478589,11,23,2061,"inv_Member_of(X0,X1,T3)<-inv_Member_of(X0,X1,T0)&inv_Country(X1,X2,T1)&Located_in_the_administrative_territorial_entity(X2,X1,T2)",inv_Member_of
0.134303,0.266409,4,15,2061,"inv_Member_of(X0,X1,T3)<-inv_Member_of(X0,X1,T0)&Award_received(X1,X2,T1)&inv_Award_received(X2,X1,T2)",inv_Member_of
0.240805,0.476584,10,21,1848,"inv_Member_of(X0,X1,T3)<-inv_Employer(X0,X1,T0)&Member_of(X1,X0,T1)&inv_Employer(X0,X1,T2)",inv_Member_of
0.279122,0.554839,5,9,1852,"inv_Member_of(X0,X1,T3)<-inv_Member_of(X0,X1,T0)&Position_held(X1,X2,T1)&inv_Position_held(X2,X1,T2)",inv_Member_of
0.404347,0.737805,14,19,195,"inv_Head_of_government(X0,X1,T1)<-inv_Head_of_government(X0,X1,T0)",inv_Head_of_government
0.405456,0.528953,55,104,195,"inv_Head_of_government(X0,X1,T3)<-inv_Head_of_government(X0,X1,T0)&Head_of_government(X1,X0,T1)&inv_Head_of_government(X0,X1,T2)",inv_Head_of_government
0.215439,0.401544,6,15,195,"inv_Head_of_government(X0,X2,T3)<-Position_held(X0,X1,T0)&inv_Position_held(X1,X0,T1)&inv_Head_of_government(X0,X2,T2)",inv_Head_of_government
0.388376,0.376783,78,207,195,"inv_Head_of_government(X0,X1,T3)<-inv_Head_of_government(X0,X1,T0)&Twinned_administrative_body(X1,X2,T1)&inv_Twinned_administrative_body(X2,X1,T2)",inv_Head_of_government
0.233052,0.338028,25,74,195,"inv_Head_of_government(X0,X1,T3)<-inv_Head_of_government(X0,X1,T0)&Member_of(X1,X2,T1)&inv_Member_of(X2,X1,T2)",inv_Head_of_government
0.198192,0.309474,17,55,195,"inv_Head_of_government(X0,X1,T3)<-inv_Head_of_government(X0,X1,T0)&Country(X1,X2,T1)&inv_Country(X2,X1,T2)",inv_Head_of_government
0.293501,0.434564,30,69,197,"inv_Head_of_government(X0,X1,T3)<-inv_Head_of_government(X0,X1,T0)&inv_Residence(X1,X2,T1)&Residence(X2,X1,T2)",inv_Head_of_government
0.33391,0.587734,20,34,251,"inv_Head_of_government(X0,X1,T3)<-inv_Head_of_government(X0,X1,T0)&inv_Twinned_administrative_body(X1,X2,T1)&inv_Twinned_administrative_body(X2,X1,T2)",inv_Head_of_government
0.220558,0.429752,3,7,240,"inv_Head_of_government(X0,X1,T3)<-inv_Head_of_government(X0,X1,T0)&Instance_of(X1,X2,T1)&inv_Instance_of(X2,X1,T2)",inv_Head_of_government
0.220247,0.369811,17,46,240,"inv_Head_of_government(X0,X1,T3)<-inv_Head_of_government(X0,X1,T0)&inv_Twinned_administrative_body(X1,X2,T1)&Twinned_administrative_body(X2,X1,T2)",inv_Head_of_government
0.264968,0.500000,7,14,234,"inv_Head_of_government(X0,X1,T3)<-inv_Head_of_government(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X2,T1)&inv_Country(X2,X1,T2)",inv_Head_of_government
0.204355,0.339901,16,47,234,"inv_Head_of_government(X0,X1,T3)<-inv_Head_of_government(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X2,T1)&inv_Located_in_the_administrative_territorial_entity(X2,X1,T2)",inv_Head_of_government
0.44648,0.761011,54,71,408,"inv_Significant_event(X0,X1,T1)<-inv_Significant_event(X0,X1,T0)",inv_Significant_event
0.295053,0.549533,17,31,408,"inv_Significant_event(X0,X1,T3)<-inv_Significant_event(X0,X1,T0)&Residence(X1,X2,T1)&inv_Residence(X2,X1,T2)",inv_Significant_event
0.268377,0.500000,15,30,408,"inv_Significant_event(X0,X1,T3)<-inv_Significant_event(X0,X1,T0)&Employer(X1,X2,T1)&inv_Employer(X2,X1,T2)",inv_Significant_event
0.550481,0.458785,262,571,408,"inv_Significant_event(X0,X2,T3)<-inv_Significant_event(X0,X1,T0)&Significant_event(X1,X0,T1)&inv_Significant_event(X0,X2,T2)",inv_Significant_event
0.170356,0.335484,3,9,408,"inv_Significant_event(X0,X1,T3)<-inv_Significant_event(X0,X1,T0)&Spouse(X1,X2,T1)&Spouse(X2,X1,T2)",inv_Significant_event
0.181237,0.321311,17,53,408,"inv_Significant_event(X0,X1,T3)<-inv_Significant_event(X0,X1,T0)&Position_held(X1,X2,T1)&inv_Position_held(X2,X1,T2)",inv_Significant_event
0.453784,0.469145,114,243,260,"inv_Significant_event(X0,X1,T3)<-inv_Significant_event(X0,X1,T0)&Significant_event(X1,X0,T1)&inv_Significant_event(X0,X1,T2)",inv_Significant_event
0.204778,0.398844,4,10,418,"inv_Significant_event(X0,X1,T3)<-inv_Significant_event(X0,X1,T0)&inv_Spouse(X1,X2,T1)&inv_Spouse(X2,X1,T2)",inv_Significant_event
0.207538,0.398844,4,10,265,"inv_Significant_event(X0,X1,T3)<-inv_Significant_event(X0,X1,T0)&Spouse(X1,X2,T1)&inv_Spouse(X2,X1,T2)",inv_Significant_event
0.205188,0.398844,4,10,385,"inv_Significant_event(X0,X1,T3)<-inv_Significant_event(X0,X1,T0)&inv_Spouse(X1,X2,T1)&Spouse(X2,X1,T2)",inv_Significant_event
0.613654,0.797472,453,568,1054,"inv_Heritage_designation(X0,X1,T1)<-inv_Heritage_designation(X0,X1,T0)",inv_Heritage_designation
0.33619,0.670968,6,9,1054,"inv_Heritage_designation(X0,X1,T3)<-inv_Instance_of(X0,X1,T0)&Heritage_designation(X1,X0,T1)&inv_Instance_of(X0,X1,T2)",inv_Heritage_designation
0.250961,0.507246,2,4,1054,"inv_Heritage_designation(X0,X2,T3)<-inv_Member_of(X0,X1,T0)&Heritage_designation(X1,X0,T1)&inv_Member_of(X0,X2,T2)",inv_Heritage_designation
0.254257,0.498392,9,18,1054,"inv_Heritage_designation(X0,X2,T3)<-inv_Heritage_designation(X0,X1,T0)&Member_of(X1,X0,T1)&inv_Member_of(X0,X2,T2)",inv_Heritage_designation
0.239084,0.469388,8,17,1054,"inv_Heritage_designation(X0,X1,T3)<-inv_Heritage_designation(X0,X1,T0)&Member_of(X1,X0,T1)&inv_Heritage_designation(X0,X1,T2)",inv_Heritage_designation
0.217142,0.429752,6,14,1054,"inv_Heritage_designation(X0,X2,T3)<-inv_Heritage_designation(X0,X1,T0)&Instance_of(X1,X0,T1)&inv_Heritage_designation(X0,X2,T2)",inv_Heritage_designation
0.199909,0.390428,9,23,1054,"inv_Heritage_designation(X0,X1,T3)<-inv_Heritage_designation(X0,X1,T0)&Twinned_administrative_body(X1,X2,T1)&inv_Twinned_administrative_body(X2,X1,T2)",inv_Heritage_designation
0.20531,0.379242,33,87,1054,"inv_Heritage_designation(X0,X3,T3)<-inv_Heritage_designation(X0,X1,T0)&Significant_event(X1,X2,T1)&inv_Significant_event(X2,X3,T2)",inv_Heritage_designation
0.415889,0.341256,517,1515,1054,"inv_Heritage_designation(X0,X2,T3)<-inv_Heritage_designation(X0,X1,T0)&Heritage_designation(X1,X0,T1)&inv_Heritage_designation(X0,X2,T2)",inv_Heritage_designation
0.0838,0.163462,1,6,1054,"inv_Heritage_designation(X0,X2,T3)<-inv_Instance_of(X0,X1,T0)&Heritage_designation(X1,X0,T1)&inv_Heritage_designation(X0,X2,T2)",inv_Heritage_designation
0.057451,0.110932,4,36,1054,"inv_Heritage_designation(X0,X2,T2)<-inv_Heritage_designation(X0,X1,T0)&Twinned_administrative_body(X1,X2,T1)",inv_Heritage_designation
0.340089,0.666667,14,21,1037,"inv_Heritage_designation(X0,X2,T2)<-inv_Heritage_designation(X0,X1,T0)&inv_Twinned_administrative_body(X1,X2,T1)",inv_Heritage_designation
0.253378,0.500000,7,14,1037,"inv_Heritage_designation(X0,X1,T3)<-inv_Heritage_designation(X0,X1,T0)&Instance_of(X1,X0,T1)&inv_Heritage_designation(X0,X1,T2)",inv_Heritage_designation
0.070892,0.137725,4,29,1037,"inv_Heritage_designation(X0,X3,T3)<-inv_Heritage_designation(X0,X1,T0)&inv_Twinned_administrative_body(X1,X2,T1)&Twinned_administrative_body(X2,X3,T2)",inv_Heritage_designation
0.21076,0.415459,5,12,1026,"inv_Heritage_designation(X0,X1,T3)<-inv_Heritage_designation(X0,X1,T0)&Capital_of(X1,X2,T1)&inv_Capital_of(X2,X1,T2)",inv_Heritage_designation
0.167654,0.336538,2,6,1026,"inv_Heritage_designation(X0,X2,T3)<-inv_Instance_of(X0,X1,T0)&Instance_of(X1,X0,T1)&inv_Heritage_designation(X0,X2,T2)",inv_Heritage_designation
0.151467,0.300578,3,10,1026,"inv_Heritage_designation(X0,X2,T3)<-inv_Heritage_designation(X0,X1,T0)&Member_of(X1,X0,T1)&inv_Heritage_designation(X0,X2,T2)",inv_Heritage_designation
0.302952,0.601156,6,10,1020,"inv_Heritage_designation(X0,X1,T3)<-inv_Instance_of(X0,X1,T0)&Instance_of(X1,X0,T1)&inv_Heritage_designation(X0,X1,T2)",inv_Heritage_designation
0.252952,0.502415,6,12,1020,"inv_Heritage_designation(X0,X1,T3)<-inv_Heritage_designation(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X2,T1)&inv_Located_in_the_administrative_territorial_entity(X2,X1,T2)",inv_Heritage_designation
