confidence_score,rule_supp_count,body_supp_count,head_supp_count,rule,head_rel,example
0.687500,   5,   7, 210,"Head_of_government(X0,X2,T3)<-inv_Twinned_administrative_body(X0,X1,T0)&Twinned_administrative_body(X1,X0,T1)&Head_of_government(X0,X2,T2)",Head_of_government,"Head_of_government(Port_May_City,Viktor_Cherepkov,T3)<-inv_Twinned_administrative_body(Port_May_City,Todohokke_Hokkaidō,T0)&Twinned_administrative_body(Todohokke_Hokkaidō,Port_May_City,T1)&Head_of_government(Port_May_City,Viktor_Cherepkov,T2)"
0.653753, 238, 364, 210,"Head_of_government(X0,X1,T3)<-Head_of_government(X0,X1,T0)&Position_held(X1,X2,T1)&inv_Position_held(X2,X1,T2)",Head_of_government,"Head_of_government(Dennmark,Poul_Schluter,T3)<-Head_of_government(Dennmark,Poul_Schluter,T0)&Position_held(Poul_Schluter,Council_President_(Denmark),T1)&inv_Position_held(Council_President_(Denmark),Poul_Schluter,T2)"
0.647275, 466, 720, 210,"Head_of_government(X0,X1,T3)<-Head_of_government(X0,X1,T0)&inv_Head_of_government(X1,X0,T1)&Head_of_government(X0,X1,T2)",Head_of_government,"Head_of_government(Bavorsko,Franz_Josef_Straub,T3)<-Head_of_government(Bavorsko,Franz_Josef_Straub,T0)&inv_Head_of_government(Franz_Josef_Straub,Bavorsko,T1)&Head_of_government(Bavorsko,Franz_Josef_Straub,T2)"
0.619403,  73, 118, 210,"Head_of_government(X0,X2,T3)<-Twinned_administrative_body(X0,X1,T0)&inv_Twinned_administrative_body(X1,X0,T1)&Head_of_government(X0,X2,T2)",Head_of_government,"Head_of_government(History_Of_Braunschweig,Gerhard_Glogowski,T3)<-Twinned_administrative_body(History_Of_Braunschweig,Nimes_France,T0)&inv_Twinned_administrative_body(Nimes_France,History_Of_Braunschweig,T1)&Head_of_government(History_Of_Braunschweig,Gerhard_Glogowski,T2)"
0.549451,  22,  40, 210,"Head_of_government(X0,X2,T3)<-Contains_administrative_territorial_entity(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X0,T1)&Head_of_government(X0,X2,T2)",Head_of_government,"Head_of_government(Lower_Saxony_Germany,Hinrich_Wilhelm_Kopf,T3)<-Contains_administrative_territorial_entity(Lower_Saxony_Germany,Lueneburg_(Region),T0)&Located_in_the_administrative_territorial_entity(Lueneburg_(Region),Lower_Saxony_Germany,T1)&Head_of_government(Lower_Saxony_Germany,Hinrich_Wilhelm_Kopf,T2)"
0.521277,  43,  83, 210,"Head_of_government(X0,X2,T3)<-Contains_administrative_territorial_entity(X0,X1,T0)&inv_Contains_administrative_territorial_entity(X1,X0,T1)&Head_of_government(X0,X2,T2)",Head_of_government,"Head_of_government(Lower_Saxony_Germany,Hinrich_Wilhelm_Kopf,T3)<-Contains_administrative_territorial_entity(Lower_Saxony_Germany,Landdrostei_Stade,T0)&inv_Contains_administrative_territorial_entity(Landdrostei_Stade,Lower_Saxony_Germany,T1)&Head_of_government(Lower_Saxony_Germany,Hinrich_Wilhelm_Kopf,T2)"
0.437500,   3,   7, 210,"Head_of_government(X0,X2,T3)<-inv_Contains_administrative_territorial_entity(X0,X1,T0)&inv_Located_in_the_administrative_territorial_entity(X1,X0,T1)&Head_of_government(X0,X2,T2)",Head_of_government,"Head_of_government(Bavorsko,Franz_Josef_Straub,T3)<-inv_Contains_administrative_territorial_entity(Bavorsko,History_Of_West_Germany,T0)&inv_Located_in_the_administrative_territorial_entity(History_Of_West_Germany,Bavorsko,T1)&Head_of_government(Bavorsko,Franz_Josef_Straub,T2)"
0.437500,   3,   7, 210,"Head_of_government(X0,X2,T3)<-inv_Contains_administrative_territorial_entity(X0,X1,T0)&Contains_administrative_territorial_entity(X1,X0,T1)&Head_of_government(X0,X2,T2)",Head_of_government,"Head_of_government(Free_City_Of_Bremen,Hans_Koschnick,T3)<-inv_Contains_administrative_territorial_entity(Free_City_Of_Bremen,History_Of_West_Germany,T0)&Contains_administrative_territorial_entity(History_Of_West_Germany,Free_City_Of_Bremen,T1)&Head_of_government(Free_City_Of_Bremen,Hans_Koschnick,T2)"
0.285714,   1,   3, 210,"Head_of_government(X0,X2,T3)<-Member_of(X0,X1,T0)&inv_Member_of(X1,X0,T1)&Head_of_government(X0,X2,T2)",Head_of_government,"Head_of_government(Dennmark,Poul_Schluter,T3)<-Member_of(Dennmark,Australian_Group,T0)&inv_Member_of(Australian_Group,Dennmark,T1)&Head_of_government(Dennmark,Poul_Schluter,T2)"
0.841410,  84, 100, 669,"Significant_event(X0,X2,T3)<-Residence(X0,X1,T0)&inv_Residence(X1,X0,T1)&Significant_event(X0,X2,T2)",Significant_event,"Significant_event(Agoston_Haraszthy_De_Mokcsa,History_Of_Marriage,T3)<-Residence(Agoston_Haraszthy_De_Mokcsa,San_Deigo,T0)&inv_Residence(San_Deigo,Agoston_Haraszthy_De_Mokcsa,T1)&Significant_event(Agoston_Haraszthy_De_Mokcsa,History_Of_Marriage,T2)"
0.753219, 464, 616, 669,"Significant_event(X0,X1,T1)<-Significant_event(X0,X1,T0)",Significant_event,"Significant_event(Citroën_Ax_Gt,Producer_Theory,T1)<-Significant_event(Citroën_Ax_Gt,Producer_Theory,T0)"
0.711111,  14,  20, 669,"Significant_event(X0,X2,T3)<-Employer(X0,X1,T0)&inv_Employer(X1,X0,T1)&Significant_event(X0,X2,T2)",Significant_event,"Significant_event(Abigail_Johnson,History_Of_Marriage,T3)<-Employer(Abigail_Johnson,Clipper_Fund,T0)&inv_Employer(Clipper_Fund,Abigail_Johnson,T1)&Significant_event(Abigail_Johnson,History_Of_Marriage,T2)"
0.666667,  16,  24, 669,"Significant_event(X0,X2,T3)<-Spouse(X0,X1,T0)&Spouse(X1,X0,T1)&Significant_event(X0,X2,T2)",Significant_event,"Significant_event(Cristina_De_Kirchner,History_Of_Marriage,T3)<-Spouse(Cristina_De_Kirchner,Nestor_Kirshner,T0)&Spouse(Nestor_Kirshner,Cristina_De_Kirchner,T1)&Significant_event(Cristina_De_Kirchner,History_Of_Marriage,T2)"
0.651515,  19,  29, 669,"Significant_event(X0,X2,T3)<-inv_Spouse(X0,X1,T0)&inv_Spouse(X1,X0,T1)&Significant_event(X0,X2,T2)",Significant_event,"Significant_event(Cristina_De_Kirchner,History_Of_Marriage,T3)<-inv_Spouse(Cristina_De_Kirchner,Nestor_Kirshner,T0)&inv_Spouse(Nestor_Kirshner,Cristina_De_Kirchner,T1)&Significant_event(Cristina_De_Kirchner,History_Of_Marriage,T2)"
0.407175, 315, 774, 669,"Significant_event(X0,X1,T3)<-Significant_event(X0,X1,T0)&inv_Significant_event(X1,X2,T1)&Significant_event(X2,X1,T2)",Significant_event,"Significant_event(Cis_Tower,New_Build,T3)<-Significant_event(Cis_Tower,New_Build,T0)&inv_Significant_event(New_Build,Plankenhorn_Covered_Bridge,T1)&Significant_event(Plankenhorn_Covered_Bridge,New_Build,T2)"
0.204545,  12,  58, 669,"Significant_event(X0,X3,T3)<-Heritage_designation(X0,X1,T0)&inv_Heritage_designation(X1,X2,T1)&Significant_event(X2,X3,T2)",Significant_event,"Significant_event(Minaret_Of_Jam,World_Heritage_Sites_In_Danger,T3)<-Heritage_designation(Minaret_Of_Jam,Unesco_World_Heritage_Sites,T0)&inv_Heritage_designation(Unesco_World_Heritage_Sites,Coro_Venezuela,T1)&Significant_event(Coro_Venezuela,World_Heritage_Sites_In_Danger,T2)"
0.966728,1383,1431,3054,"Heritage_designation(X0,X1,T1)<-Heritage_designation(X0,X1,T0)",Heritage_designation,"Heritage_designation(Auditorium_Theatre_Chicago,List_Of_Landmarks_In_Chicago,T1)<-Heritage_designation(Auditorium_Theatre_Chicago,List_Of_Landmarks_In_Chicago,T0)"
0.687464,1049,1526,3054,"Heritage_designation(X0,X1,T3)<-Heritage_designation(X0,X1,T0)&inv_Heritage_designation(X1,X2,T1)&Heritage_designation(X2,X1,T2)",Heritage_designation,"Heritage_designation(Smithsonian_Renwick_Gallery,National_Historic_Landmark_District,T3)<-Heritage_designation(Smithsonian_Renwick_Gallery,National_Historic_Landmark_District,T0)&inv_Heritage_designation(National_Historic_Landmark_District,Elisa(Ship),T1)&Heritage_designation(Elisa(Ship),National_Historic_Landmark_District,T2)"
0.620690,   8,  13,3054,"Heritage_designation(X0,X1,T3)<-Heritage_designation(X0,X1,T0)&inv_Heritage_designation(X1,X2,T1)&Instance_of(X2,X1,T2)",Heritage_designation,"Heritage_designation(Auschwitz-Birkenau_Concentration_Camp,Unesco_World_Heritage_Sites,T3)<-Heritage_designation(Auschwitz-Birkenau_Concentration_Camp,Unesco_World_Heritage_Sites,T0)&inv_Heritage_designation(Unesco_World_Heritage_Sites,Stonehenge_World_Heritage_Site,T1)&Instance_of(Stonehenge_World_Heritage_Site,Unesco_World_Heritage_Sites,T2)"
0.605337, 190, 314,3054,"Heritage_designation(X0,X1,T3)<-Heritage_designation(X0,X1,T0)&inv_Instance_of(X1,X2,T1)&Heritage_designation(X2,X1,T2)",Heritage_designation,"Heritage_designation(Havana_Vieja,Unesco_World_Heritage_Sites,T3)<-Heritage_designation(Havana_Vieja,Unesco_World_Heritage_Sites,T0)&inv_Instance_of(Unesco_World_Heritage_Sites,Stonehenge_World_Heritage_Site,T1)&Heritage_designation(Stonehenge_World_Heritage_Site,Unesco_World_Heritage_Sites,T2)"
0.001137,   2,1939,3054,"Heritage_designation(X0,X1,T1)<-Instance_of(X0,X1,T0)",Heritage_designation,"Heritage_designation(Stonehenge_World_Heritage_Site,Unesco_World_Heritage_Sites,T1)<-Instance_of(Stonehenge_World_Heritage_Site,Unesco_World_Heritage_Sites,T0)"
1.000000,   3,   3,  84,"Academic_degree(X0,X2,T3)<-Position_held(X0,X1,T0)&inv_Position_held(X1,X0,T1)&Academic_degree(X0,X2,T2)",Academic_degree,"Academic_degree(Barbara_Hendricks_(Politician),Doctorate,T3)<-Position_held(Barbara_Hendricks_(Politician),State_Secretary,T0)&inv_Position_held(State_Secretary,Barbara_Hendricks_(Politician),T1)&Academic_degree(Barbara_Hendricks_(Politician),Doctorate,T2)"
0.717413, 318, 443,  84,"Academic_degree(X0,X1,T3)<-Academic_degree(X0,X1,T0)&inv_Academic_degree(X1,X0,T1)&Academic_degree(X0,X1,T2)",Academic_degree,"Academic_degree(Barbara_Hendricks_(Politician),Doctorate,T3)<-Academic_degree(Barbara_Hendricks_(Politician),Doctorate,T0)&inv_Academic_degree(Doctorate,Barbara_Hendricks_(Politician),T1)&Academic_degree(Barbara_Hendricks_(Politician),Doctorate,T2)"
0.400000,   1,   2,  84,"Academic_degree(X0,X2,T3)<-Member_of_political_party(X0,X1,T0)&inv_Member_of_political_party(X1,X0,T1)&Academic_degree(X0,X2,T2)",Academic_degree,"Academic_degree(Barbara_Hendricks_(Politician),Doctorate,T3)<-Member_of_political_party(Barbara_Hendricks_(Politician),German_Social_Democrats,T0)&inv_Member_of_political_party(German_Social_Democrats,Barbara_Hendricks_(Politician),T1)&Academic_degree(Barbara_Hendricks_(Politician),Doctorate,T2)"
0.319372,  27,  84,  84,"Academic_degree(X0,X1,T1)<-Academic_degree(X0,X1,T0)",Academic_degree,"Academic_degree(Barbara_Hendricks_(Politician),Doctorate,T1)<-Academic_degree(Barbara_Hendricks_(Politician),Doctorate,T0)"
1.000000,   5,   5,1225,"Capital_of(X0,X1,T3)<-Located_in_the_administrative_territorial_entity(X0,X1,T0)&inv_Located_in_the_administrative_territorial_entity(X1,X0,T1)&Capital_of(X0,X1,T2)",Capital_of,"Capital_of(Luzhskoye_Urban_Settlement,Luzhsky_Uyezd,T3)<-Located_in_the_administrative_territorial_entity(Luzhskoye_Urban_Settlement,Luzhsky_Uyezd,T0)&inv_Located_in_the_administrative_territorial_entity(Luzhsky_Uyezd,Luzhskoye_Urban_Settlement,T1)&Capital_of(Luzhskoye_Urban_Settlement,Luzhsky_Uyezd,T2)"
1.000000,  11,  11,1225,"Capital_of(X0,X2,T3)<-Country(X0,X1,T0)&inv_Capital_of(X1,X0,T1)&Capital_of(X0,X2,T2)",Capital_of,"Capital_of(Moskva,Оросын_Холбооны_Улс,T3)<-Country(Moskva,Su_(Country),T0)&inv_Capital_of(Su_(Country),Moskva,T1)&Capital_of(Moskva,Оросын_Холбооны_Улс,T2)"
0.967130, 921, 952,1225,"Capital_of(X0,X1,T1)<-Capital_of(X0,X1,T0)",Capital_of,"Capital_of(Montrevel-En-Bresse,Canton_Of_Montrevel-En-Bresse,T1)<-Capital_of(Montrevel-En-Bresse,Canton_Of_Montrevel-En-Bresse,T0)"
0.875000,   6,   7,1225,"Capital_of(X0,X2,T3)<-Located_in_the_administrative_territorial_entity(X0,X1,T0)&inv_Capital_of(X1,X0,T1)&Capital_of(X0,X2,T2)",Capital_of,"Capital_of(Simferopol,Crimean_Oblast,T3)<-Located_in_the_administrative_territorial_entity(Simferopol,Crimean_Autonomous_Socialist_Soviet_Republic,T0)&inv_Capital_of(Crimean_Autonomous_Socialist_Soviet_Republic,Simferopol,T1)&Capital_of(Simferopol,Crimean_Oblast,T2)"
0.855759, 701, 819,1225,"Capital_of(X0,X1,T3)<-Capital_of(X0,X1,T0)&inv_Located_in_the_administrative_territorial_entity(X1,X0,T1)&Located_in_the_administrative_territorial_entity(X0,X1,T2)",Capital_of,"Capital_of(Тавда,Tavdinskaya,T3)<-Capital_of(Тавда,Tavdinskaya,T0)&inv_Located_in_the_administrative_territorial_entity(Tavdinskaya,Тавда,T1)&Located_in_the_administrative_territorial_entity(Тавда,Tavdinskaya,T2)"
0.836753, 845,1010,1225,"Capital_of(X0,X1,T3)<-Capital_of(X0,X1,T0)&inv_Capital_of(X1,X0,T1)&Located_in_the_administrative_territorial_entity(X0,X1,T2)",Capital_of,"Capital_of(Novgorod,Novgorod_Governorate,T3)<-Capital_of(Novgorod,Novgorod_Governorate,T0)&inv_Capital_of(Novgorod_Governorate,Novgorod,T1)&Located_in_the_administrative_territorial_entity(Novgorod,Novgorod_Governorate,T2)"
0.835419, 765, 916,1225,"Capital_of(X0,X1,T3)<-Capital_of(X0,X1,T0)&inv_Located_in_the_administrative_territorial_entity(X1,X0,T1)&Capital_of(X0,X1,T2)",Capital_of,"Capital_of(Kamenka_Urban_Settlement,Kamensky_Municipal_District_Penza_Oblast,T3)<-Capital_of(Kamenka_Urban_Settlement,Kamensky_Municipal_District_Penza_Oblast,T0)&inv_Located_in_the_administrative_territorial_entity(Kamensky_Municipal_District_Penza_Oblast,Kamenka_Urban_Settlement,T1)&Capital_of(Kamenka_Urban_Settlement,Kamensky_Municipal_District_Penza_Oblast,T2)"
0.803805,1192,1483,1225,"Capital_of(X0,X1,T3)<-Capital_of(X0,X1,T0)&inv_Capital_of(X1,X0,T1)&Capital_of(X0,X1,T2)",Capital_of,"Capital_of(Luzhskoye_Urban_Settlement,Luzhski_Raion,T3)<-Capital_of(Luzhskoye_Urban_Settlement,Luzhski_Raion,T0)&inv_Capital_of(Luzhski_Raion,Luzhskoye_Urban_Settlement,T1)&Capital_of(Luzhskoye_Urban_Settlement,Luzhski_Raion,T2)"
0.794118,  12,  15,1225,"Capital_of(X0,X1,T3)<-Located_in_the_administrative_territorial_entity(X0,X1,T0)&inv_Capital_of(X1,X0,T1)&Located_in_the_administrative_territorial_entity(X0,X1,T2)",Capital_of,"Capital_of(Kurovskoy_Urban_Settlement,Kaluga_Governorate,T3)<-Located_in_the_administrative_territorial_entity(Kurovskoy_Urban_Settlement,Kaluga_Governorate,T0)&inv_Capital_of(Kaluga_Governorate,Kurovskoy_Urban_Settlement,T1)&Located_in_the_administrative_territorial_entity(Kurovskoy_Urban_Settlement,Kaluga_Governorate,T2)"
0.746835,  26,  35,1225,"Capital_of(X0,X1,T3)<-Capital_of(X0,X1,T0)&inv_Country(X1,X2,T1)&Located_in_the_administrative_territorial_entity(X2,X1,T2)",Capital_of,"Capital_of(Kiev/Kyiv,Ukrssr,T3)<-Capital_of(Kiev/Kyiv,Ukrssr,T0)&inv_Country(Ukrssr,Kyiv_Province,T1)&Located_in_the_administrative_territorial_entity(Kyiv_Province,Ukrssr,T2)"
0.714286,   2,   3,1225,"Capital_of(X0,X2,T3)<-Country(X0,X1,T0)&inv_Country(X1,X0,T1)&Capital_of(X0,X2,T2)",Capital_of,"Capital_of(Simferopol,Crimean_Oblast,T3)<-Country(Simferopol,Su_(Country),T0)&inv_Country(Su_(Country),Simferopol,T1)&Capital_of(Simferopol,Crimean_Oblast,T2)"
0.652742, 110, 169,1225,"Capital_of(X0,X2,T3)<-Twinned_administrative_body(X0,X1,T0)&inv_Twinned_administrative_body(X1,X0,T1)&Capital_of(X0,X2,T2)",Capital_of,"Capital_of(History_Of_Gomel,Gomel_Oblast,T3)<-Twinned_administrative_body(History_Of_Gomel,Clermont-En-Auvergne,T0)&inv_Twinned_administrative_body(Clermont-En-Auvergne,History_Of_Gomel,T1)&Capital_of(History_Of_Gomel,Gomel_Oblast,T2)"
0.611864, 159, 260,1225,"Capital_of(X0,X1,T3)<-Capital_of(X0,X1,T0)&inv_Country(X1,X2,T1)&Country(X2,X1,T2)",Capital_of,"Capital_of(Moskva,Su_(Country),T3)<-Capital_of(Moskva,Su_(Country),T0)&inv_Country(Su_(Country),Lepsinsk,T1)&Country(Lepsinsk,Su_(Country),T2)"
0.557143,  17,  31,1225,"Capital_of(X0,X2,T3)<-inv_Twinned_administrative_body(X0,X1,T0)&Twinned_administrative_body(X1,X0,T1)&Capital_of(X0,X2,T2)",Capital_of,"Capital_of(Moskva,History_Of_Moscow_Oblast,T3)<-inv_Twinned_administrative_body(Moskva,Kiev/Kyiv,T0)&Twinned_administrative_body(Kiev/Kyiv,Moskva,T1)&Capital_of(Moskva,History_Of_Moscow_Oblast,T2)"
0.248804,  23,  92,1225,"Capital_of(X0,X2,T3)<-inv_Twinned_administrative_body(X0,X1,T0)&Twinned_administrative_body(X1,X0,T1)&Located_in_the_administrative_territorial_entity(X0,X2,T2)",Capital_of,"Capital_of(Novgorod,Oksochi_Hospital,T3)<-inv_Twinned_administrative_body(Novgorod,Un/Locode:Debfe,T0)&Twinned_administrative_body(Un/Locode:Debfe,Novgorod,T1)&Located_in_the_administrative_territorial_entity(Novgorod,Oksochi_Hospital,T2)"
0.076271,   4,  52,1225,"Capital_of(X0,X2,T3)<-Country(X0,X1,T0)&inv_Country(X1,X0,T1)&Located_in_the_administrative_territorial_entity(X0,X2,T2)",Capital_of,"Capital_of(Yaroslavl’,Âroslavskaâ_Oblast',T3)<-Country(Yaroslavl’,Su_(Country),T0)&inv_Country(Su_(Country),Yaroslavl’,T1)&Located_in_the_administrative_territorial_entity(Yaroslavl’,Âroslavskaâ_Oblast',T2)"
0.024390,   1,  36,1225,"Capital_of(X0,X1,T3)<-Located_in_the_administrative_territorial_entity(X0,X1,T0)&inv_Country(X1,X2,T1)&Country(X2,X1,T2)",Capital_of,"Capital_of(Kiev/Kyiv,Ucrania,T3)<-Located_in_the_administrative_territorial_entity(Kiev/Kyiv,Ucrania,T0)&inv_Country(Ucrania,Lemberg,T1)&Country(Lemberg,Ucrania,T2)"
0.010811,   8, 734,1225,"Capital_of(X0,X1,T3)<-Country(X0,X1,T0)&inv_Country_of_citizenship(X1,X2,T1)&Country_of_citizenship(X2,X1,T2)",Capital_of,"Capital_of(Moskva,Su_(Country),T3)<-Country(Moskva,Su_(Country),T0)&inv_Country_of_citizenship(Su_(Country),Josif_Brodskij,T1)&Country_of_citizenship(Josif_Brodskij,Su_(Country),T2)"
0.007690,  14,1834,1225,"Capital_of(X0,X1,T1)<-Country(X0,X1,T0)",Capital_of,"Capital_of(History_Of_Kharkiv,Ukrssr,T1)<-Country(History_Of_Kharkiv,Ukrssr,T0)"
0.007146,  14,1974,1225,"Capital_of(X0,X1,T1)<-Located_in_the_administrative_territorial_entity(X0,X1,T0)",Capital_of,"Capital_of(Luzhskoye_Urban_Settlement,Luzhsky_Uyezd,T1)<-Located_in_the_administrative_territorial_entity(Luzhskoye_Urban_Settlement,Luzhsky_Uyezd,T0)"
0.005645,   6,1093,1225,"Capital_of(X0,X1,T3)<-Country(X0,X1,T0)&inv_Country(X1,X2,T1)&Country(X2,X1,T2)",Capital_of,"Capital_of(Moskva,Su_(Country),T3)<-Country(Moskva,Su_(Country),T0)&inv_Country(Su_(Country),Orenburg_Russia,T1)&Country(Orenburg_Russia,Su_(Country),T2)"
0.002593,   3,1190,1225,"Capital_of(X0,X2,T2)<-Country(X0,X1,T0)&inv_Located_in_the_administrative_territorial_entity(X1,X2,T1)",Capital_of,"Capital_of(Moskva,Rssr,T2)<-Country(Moskva,Su_(Country),T0)&inv_Located_in_the_administrative_territorial_entity(Su_(Country),Rssr,T1)"
0.000602,   1,1464,1225,"Capital_of(X0,X1,T3)<-Located_in_the_administrative_territorial_entity(X0,X1,T0)&inv_Located_in_the_administrative_territorial_entity(X1,X2,T1)&Located_in_the_administrative_territorial_entity(X2,X1,T2)",Capital_of,"Capital_of(Moskva,Rssr,T3)<-Located_in_the_administrative_territorial_entity(Moskva,Rssr,T0)&inv_Located_in_the_administrative_territorial_entity(Rssr,Chechen-Ingush_Autonomous_Soviet_Socialist_Republic,T1)&Located_in_the_administrative_territorial_entity(Chechen-Ingush_Autonomous_Soviet_Socialist_Republic,Rssr,T2)"
1.000000,   1,   1,1354,"Residence(X0,X2,T3)<-Member_of(X0,X1,T0)&inv_Member_of(X1,X0,T1)&Residence(X0,X2,T2)",Residence,"Residence(Frank_Westheimer,Cambridge_(Massachusetts),T3)<-Member_of(Frank_Westheimer,Royal_Society_Of_Great_Britain,T0)&inv_Member_of(Royal_Society_Of_Great_Britain,Frank_Westheimer,T1)&Residence(Frank_Westheimer,Cambridge_(Massachusetts),T2)"
0.959810, 979,1020,1354,"Residence(X0,X1,T1)<-Residence(X0,X1,T0)",Residence,"Residence(Antonio_Machado_Ruiz,Sport_In_Paris,T1)<-Residence(Antonio_Machado_Ruiz,Sport_In_Paris,T0)"
0.867647,  26,  30,1354,"Residence(X0,X2,T3)<-Employer(X0,X1,T0)&inv_Employer(X1,X0,T1)&Residence(X0,X2,T2)",Residence,"Residence(Wolfgang_Reitherman,Califnornia,T3)<-Employer(Wolfgang_Reitherman,Buena_Vista_Motion_Pictures_Group,T0)&inv_Employer(Buena_Vista_Motion_Pictures_Group,Wolfgang_Reitherman,T1)&Residence(Wolfgang_Reitherman,Califnornia,T2)"
0.812500,  23,  28,1354,"Residence(X0,X2,T3)<-Member_of_political_party(X0,X1,T0)&inv_Member_of_political_party(X1,X0,T1)&Residence(X0,X2,T2)",Residence,"Residence(Elli_Ackermann,Berlim,T3)<-Member_of_political_party(Elli_Ackermann,Sed,T0)&inv_Member_of_political_party(Sed,Elli_Ackermann,T1)&Residence(Elli_Ackermann,Berlim,T2)"
0.811189,  51,  63,1354,"Residence(X0,X2,T3)<-Educated_at(X0,X1,T0)&inv_Educated_at(X1,X0,T1)&Residence(X0,X2,T2)",Residence,"Residence(Frank_Westheimer,Cambridge_(Massachusetts),T3)<-Educated_at(Frank_Westheimer,Dartmouth_College_Aquatic_Facilities,T0)&inv_Educated_at(Dartmouth_College_Aquatic_Facilities,Frank_Westheimer,T1)&Residence(Frank_Westheimer,Cambridge_(Massachusetts),T2)"
0.796296,  19,  24,1354,"Residence(X0,X2,T3)<-Country_of_citizenship(X0,X1,T0)&inv_Country_of_citizenship(X1,X0,T1)&Residence(X0,X2,T2)",Residence,"Residence(Maria_Von_Braun,Wash._D.C.,T3)<-Country_of_citizenship(Maria_Von_Braun,United_Stated,T0)&inv_Country_of_citizenship(United_Stated,Maria_Von_Braun,T1)&Residence(Maria_Von_Braun,Wash._D.C.,T2)"
0.714612, 138, 193,1354,"Residence(X0,X1,T3)<-Residence(X0,X1,T0)&inv_Located_in_the_administrative_territorial_entity(X1,X2,T1)&Located_in_the_administrative_territorial_entity(X2,X1,T2)",Residence,"Residence(Cioran,Sport_In_Paris,T3)<-Residence(Cioran,Sport_In_Paris,T0)&inv_Located_in_the_administrative_territorial_entity(Sport_In_Paris,Passy,T1)&Located_in_the_administrative_territorial_entity(Passy,Sport_In_Paris,T2)"
0.709677,  58,  82,1354,"Residence(X0,X2,T3)<-Significant_event(X0,X1,T0)&inv_Significant_event(X1,X0,T1)&Residence(X0,X2,T2)",Residence,"Residence(Agoston_Haraszthy_De_Mokcsa,San_Deigo,T3)<-Significant_event(Agoston_Haraszthy_De_Mokcsa,History_Of_Marriage,T0)&inv_Significant_event(History_Of_Marriage,Agoston_Haraszthy_De_Mokcsa,T1)&Residence(Agoston_Haraszthy_De_Mokcsa,San_Deigo,T2)"
