lift_score,conviction_score,confidence_score,rule_support,body_support,rule,head_rel
513.340192,0.999461,0.277778,   5,  18,"Express_intent_to_provide_material_aid(X0,X2,T2)<-inv_Consult(X0,X1,T0)&Demand_intelligence_cooperation(X1,X2,T1)",Express_intent_to_provide_material_aid
504.006734,0.999461,0.272727,   3,  11,"Express_intent_to_provide_material_aid(X0,X2,T3)<-Express_intent_to_provide_material_aid(X0,X1,T0)&Arrest,_detain,_or_charge_with_legal_action(X1,X0,T1)&Express_intent_to_provide_material_aid(X0,X2,T2)",Express_intent_to_provide_material_aid
480.486420,0.999461,0.260000,  26, 100,"Express_intent_to_provide_material_aid(X0,X1,T1)<-Express_intent_to_provide_military_aid(X0,X1,T0)",Express_intent_to_provide_material_aid
479.775641,0.999461,0.259615,  27, 104,"Express_intent_to_provide_material_aid(X0,X3,T3)<-Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)&inv_Express_intent_to_de-escalate_military_engagement(X1,X2,T1)&Express_intent_to_de-escalate_military_engagement(X2,X3,T2)",Express_intent_to_provide_material_aid
1803.493976,0.000000,1.000000,   1,   1,"Provide_economic_aid(X0,X3,T3)<-Impose_state_of_emergency_or_martial_law(X0,X1,T0)&Investigate(X1,X2,T1)&inv_Appeal_for_aid(X2,X3,T2)",Provide_economic_aid
491.861993,0.999447,0.272727,   3,  11,"Provide_economic_aid(X0,X2,T3)<-inv_Consult(X0,X1,T0)&inv_Engage_in_negotiation(X1,X0,T1)&Provide_economic_aid(X0,X2,T2)",Provide_economic_aid
477.395464,0.999447,0.264706,   9,  34,"Provide_economic_aid(X0,X2,T3)<-inv_Impose_embargo,_boycott,_or_sanctions(X0,X1,T0)&Make_statement(X1,X0,T1)&Express_intent_to_provide_military_aid(X0,X2,T2)",Provide_economic_aid
463.397758,0.999447,0.256944,  74, 288,"Provide_economic_aid(X0,X2,T3)<-Host_a_visit(X0,X1,T0)&Make_a_visit(X1,X0,T1)&Provide_economic_aid(X0,X2,T2)",Provide_economic_aid
450.873494,0.999447,0.250000,   1,   4,"Provide_economic_aid(X0,X1,T1)<-inv_Expel_or_withdraw_peacekeepers(X0,X1,T0)",Provide_economic_aid
450.873494,0.999447,0.250000,   1,   4,"Provide_economic_aid(X0,X3,T3)<-Provide_economic_aid(X0,X1,T0)&Physically_assault(X1,X2,T1)&inv_Make_statement(X2,X3,T2)",Provide_economic_aid
1093.197705,0.999529,0.518519,  56, 108,"Kill_by_physical_assault(X0,X1,T3)<-inv_Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&Reduce_or_break_diplomatic_relations(X1,X2,T1)&inv_Reduce_or_break_diplomatic_relations(X2,X1,T2)",Kill_by_physical_assault
623.584606,0.999528,0.295775,  21,  71,"Kill_by_physical_assault(X0,X1,T1)<-Kill_by_physical_assault(X0,X1,T0)",Kill_by_physical_assault
546.598852,0.999527,0.259259,  14,  54,"Kill_by_physical_assault(X0,X1,T3)<-Kill_by_physical_assault(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X2,T1)&Criticize_or_denounce(X2,X1,T2)",Kill_by_physical_assault
1740.581395,0.000000,1.000000,   4,   4,"Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T3)<-inv_Use_conventional_military_force(X0,X1,T0)&Arrest,_detain,_or_charge_with_legal_action(X1,X0,T1)&Carry_out_suicide_bombing(X0,X1,T2)","Conduct_suicide,_car,_or_other_non-military_bombing"
1254.669089,0.999430,0.720833, 173, 240,"Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T3)<-Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T0)&inv_Use_conventional_military_force(X1,X2,T1)&Employ_aerial_weapons(X2,X1,T2)","Conduct_suicide,_car,_or_other_non-military_bombing"
1199.757890,0.999430,0.689286, 193, 280,"Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T3)<-Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T0)&inv_Occupy_territory(X1,X0,T1)&Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T2)","Conduct_suicide,_car,_or_other_non-military_bombing"
1190.924113,0.999430,0.684211,  13,  19,"Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T3)<-Carry_out_suicide_bombing(X0,X1,T0)&inv_Make_statement(X1,X2,T1)&Make_an_appeal_or_request(X2,X1,T2)","Conduct_suicide,_car,_or_other_non-military_bombing"
1090.764341,0.999430,0.626667,  47,  75,"Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T3)<-Occupy_territory(X0,X1,T0)&inv_Express_intent_to_provide_material_aid(X1,X2,T1)&inv_Reject(X2,X1,T2)","Conduct_suicide,_car,_or_other_non-military_bombing"
1058.747807,0.999430,0.608273, 250, 411,"Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T3)<-Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T0)&inv_Engage_in_diplomatic_cooperation(X1,X2,T1)&Engage_in_diplomatic_cooperation(X2,X1,T2)","Conduct_suicide,_car,_or_other_non-military_bombing"
1044.348837,0.999429,0.600000,   3,   5,"Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T3)<-Use_unconventional_violence(X0,X1,T0)&Host_a_visit(X1,X2,T1)&inv_Praise_or_endorse(X2,X1,T2)","Conduct_suicide,_car,_or_other_non-military_bombing"
993.425353,0.999429,0.570743, 238, 417,"Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T3)<-Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T0)&Make_statement(X1,X2,T1)&inv_Make_statement(X2,X1,T2)","Conduct_suicide,_car,_or_other_non-military_bombing"
898.981600,0.999429,0.516484, 188, 364,"Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T3)<-Occupy_territory(X0,X1,T0)&inv_Employ_aerial_weapons(X1,X2,T1)&Use_conventional_military_force(X2,X1,T2)","Conduct_suicide,_car,_or_other_non-military_bombing"
829.812061,0.999429,0.476744,  41,  86,"Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T1)<-Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T0)","Conduct_suicide,_car,_or_other_non-military_bombing"
815.897529,0.999429,0.468750,  75, 160,"Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T3)<-Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T0)&Host_a_visit(X1,X2,T1)&Make_statement(X2,X1,T2)","Conduct_suicide,_car,_or_other_non-military_bombing"
678.826744,0.999428,0.390000,  39, 100,"Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T3)<-Occupy_territory(X0,X1,T0)&inv_Make_statement(X1,X2,T1)&Engage_in_negotiation(X2,X1,T2)","Conduct_suicide,_car,_or_other_non-military_bombing"
673.330171,0.999428,0.386842, 147, 380,"Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T3)<-Occupy_territory(X0,X1,T0)&inv_Engage_in_diplomatic_cooperation(X1,X2,T1)&inv_Engage_in_diplomatic_cooperation(X2,X1,T2)","Conduct_suicide,_car,_or_other_non-military_bombing"
652.718023,0.999428,0.375000,  27,  72,"Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T1)<-Carry_out_suicide_bombing(X0,X1,T0)","Conduct_suicide,_car,_or_other_non-military_bombing"
652.718023,0.999428,0.375000,   6,  16,"Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T3)<-Use_unconventional_violence(X0,X1,T0)&Praise_or_endorse(X1,X2,T1)&inv_Host_a_visit(X2,X1,T2)","Conduct_suicide,_car,_or_other_non-military_bombing"
580.193798,0.999428,0.333333,   2,   6,"Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T1)<-Demand_change_in_institutions,_regime(X0,X1,T0)","Conduct_suicide,_car,_or_other_non-military_bombing"
580.193798,0.999428,0.333333,   1,   3,"Conduct_suicide,_car,_or_other_non-military_bombing(X0,X3,T3)<-fight_with_small_arms_and_light_weapons(X0,X1,T0)&Protest_violently,_riot(X1,X2,T1)&Mobilize_or_increase_armed_forces(X2,X3,T2)","Conduct_suicide,_car,_or_other_non-military_bombing"
513.248360,0.999427,0.294872,  23,  78,"Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T3)<-Use_unconventional_violence(X0,X1,T0)&inv_Host_a_visit(X1,X2,T1)&inv_Make_a_visit(X2,X1,T2)","Conduct_suicide,_car,_or_other_non-military_bombing"
507.669574,0.999427,0.291667,  21,  72,"Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T3)<-Use_unconventional_violence(X0,X1,T0)&Make_a_visit(X1,X2,T1)&Host_a_visit(X2,X1,T2)","Conduct_suicide,_car,_or_other_non-military_bombing"
466.792283,0.999427,0.268182,  59, 220,"Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T1)<-Occupy_territory(X0,X1,T0)","Conduct_suicide,_car,_or_other_non-military_bombing"
1352.620482,0.999451,0.750000,   9,  12,"Express_accord(X0,X1,T3)<-Demand(X0,X1,T0)&inv_Arrest,_detain,_or_charge_with_legal_action(X1,X0,T1)&Express_accord(X0,X1,T2)",Express_accord
1273.054571,0.999450,0.705882,  12,  17,"Express_accord(X0,X1,T3)<-Reject(X0,X1,T0)&Use_unconventional_violence(X1,X2,T1)&inv_Physically_assault(X2,X1,T2)",Express_accord
1202.329317,0.999450,0.666667,   2,   3,"Express_accord(X0,X2,T3)<-inv_Make_statement(X0,X1,T0)&inv_Violate_ceasefire(X1,X0,T1)&Use_unconventional_violence(X0,X2,T2)",Express_accord
985.630429,0.999449,0.546512, 141, 258,"Express_accord(X0,X3,T3)<-Ease_administrative_sanctions(X0,X1,T0)&Physically_assault(X1,X2,T1)&inv_Physically_assault(X2,X3,T2)",Express_accord
627.302252,0.999448,0.347826,   8,  23,"Express_accord(X0,X1,T1)<-inv_Express_intent_to_ease_economic_sanctions,_boycott,_or_embargo(X0,X1,T0)",Express_accord
588.895992,0.999448,0.326531,  16,  49,"Express_accord(X0,X2,T3)<-inv_Make_an_appeal_or_request(X0,X1,T0)&Make_statement(X1,X0,T1)&inv_Use_conventional_military_force(X0,X2,T2)",Express_accord
500.970549,0.999447,0.277778,  95, 342,"Express_accord(X0,X3,T3)<-Ease_administrative_sanctions(X0,X1,T0)&inv_Accuse(X1,X2,T1)&Demand(X2,X3,T2)",Express_accord
491.861993,0.999447,0.272727,   3,  11,"Express_accord(X0,X1,T3)<-Demand(X0,X1,T0)&inv_Use_conventional_military_force(X1,X2,T1)&Acknowledge_or_claim_responsibility(X2,X1,T2)",Express_accord
450.873494,0.999447,0.250000,   1,   4,"Express_accord(X0,X2,T3)<-Violate_ceasefire(X0,X1,T0)&Accuse(X1,X0,T1)&Express_accord(X0,X2,T2)",Express_accord
2079.027778,0.000000,1.000000,   1,   1,"Carry_out_suicide_bombing(X0,X1,T3)<-Make_statement(X0,X1,T0)&inv_Carry_out_suicide_bombing(X1,X0,T1)&Make_statement(X0,X1,T2)",Carry_out_suicide_bombing
1487.687542,0.999524,0.715569, 239, 334,"Carry_out_suicide_bombing(X0,X1,T3)<-Carry_out_suicide_bombing(X0,X1,T0)&Host_a_visit(X1,X2,T1)&Make_a_visit(X2,X1,T2)",Carry_out_suicide_bombing
1483.317813,0.999524,0.713467, 249, 349,"Carry_out_suicide_bombing(X0,X1,T3)<-Carry_out_suicide_bombing(X0,X1,T0)&inv_Make_a_visit(X1,X2,T1)&inv_Host_a_visit(X2,X1,T2)",Carry_out_suicide_bombing
1386.018519,0.999523,0.666667,   2,   3,"Carry_out_suicide_bombing(X0,X2,T2)<-Carry_out_suicide_bombing(X0,X1,T0)&inv_Receive_deployment_of_peacekeepers(X1,X2,T1)",Carry_out_suicide_bombing
1386.018519,0.999523,0.666667,   2,   3,"Carry_out_suicide_bombing(X0,X1,T3)<-Carry_out_suicide_bombing(X0,X1,T0)&inv_Use_conventional_military_force(X1,X2,T1)&Make_empathetic_comment(X2,X1,T2)",Carry_out_suicide_bombing
1386.018519,0.999523,0.666667,   4,   6,"Carry_out_suicide_bombing(X0,X1,T3)<-Carry_out_suicide_bombing(X0,X1,T0)&inv_Make_statement(X1,X0,T1)&Carry_out_suicide_bombing(X0,X1,T2)",Carry_out_suicide_bombing
1183.890818,0.999523,0.569444,  41,  72,"Carry_out_suicide_bombing(X0,X1,T1)<-Carry_out_suicide_bombing(X0,X1,T0)",Carry_out_suicide_bombing
1119.476496,0.999523,0.538462,   7,  13,"Carry_out_suicide_bombing(X0,X1,T3)<-inv_Use_conventional_military_force(X0,X1,T0)&inv_Mobilize_or_increase_armed_forces(X1,X2,T1)&Provide_military_protection_or_peacekeeping(X2,X1,T2)",Carry_out_suicide_bombing
1104.797370,0.999523,0.531401, 110, 207,"Carry_out_suicide_bombing(X0,X1,T3)<-Carry_out_suicide_bombing(X0,X1,T0)&inv_Use_unconventional_violence(X1,X0,T1)&Use_unconventional_violence(X0,X1,T2)",Carry_out_suicide_bombing
1039.513889,0.999522,0.500000,   2,   4,"Carry_out_suicide_bombing(X0,X1,T3)<-Carry_out_suicide_bombing(X0,X1,T0)&inv_Make_an_appeal_or_request(X1,X2,T1)&inv_Use_unconventional_violence(X2,X1,T2)",Carry_out_suicide_bombing
1027.473187,0.999522,0.494208, 384, 777,"Carry_out_suicide_bombing(X0,X1,T3)<-Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T0)&inv_Make_statement(X1,X2,T1)&Make_statement(X2,X1,T2)",Carry_out_suicide_bombing
997.933333,0.999522,0.480000,  60, 125,"Carry_out_suicide_bombing(X0,X1,T3)<-Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T0)&Make_a_visit(X1,X2,T1)&Host_a_visit(X2,X1,T2)",Carry_out_suicide_bombing
996.794140,0.999522,0.479452,  70, 146,"Carry_out_suicide_bombing(X0,X1,T3)<-Occupy_territory(X0,X1,T0)&inv_Consult(X1,X2,T1)&inv_Host_a_visit(X2,X1,T2)",Carry_out_suicide_bombing
965.262897,0.999522,0.464286,  13,  28,"Carry_out_suicide_bombing(X0,X1,T3)<-inv_Use_conventional_military_force(X0,X1,T0)&Receive_deployment_of_peacekeepers(X1,X2,T1)&Mobilize_or_increase_armed_forces(X2,X1,T2)",Carry_out_suicide_bombing
952.887731,0.999522,0.458333,  22,  48,"Carry_out_suicide_bombing(X0,X1,T3)<-Use_unconventional_violence(X0,X1,T0)&inv_Carry_out_suicide_bombing(X1,X0,T1)&Use_unconventional_violence(X0,X1,T2)",Carry_out_suicide_bombing
870.290698,0.999522,0.418605,  36,  86,"Carry_out_suicide_bombing(X0,X1,T1)<-Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T0)",Carry_out_suicide_bombing
862.169000,0.999522,0.414698, 158, 381,"Carry_out_suicide_bombing(X0,X2,T3)<-Carry_out_suicide_bombing(X0,X1,T0)&inv_Carry_out_suicide_bombing(X1,X0,T1)&Carry_out_suicide_bombing(X0,X2,T2)",Carry_out_suicide_bombing
838.749404,0.999522,0.403433,  94, 233,"Carry_out_suicide_bombing(X0,X1,T3)<-Carry_out_suicide_bombing(X0,X1,T0)&inv_Use_conventional_military_force(X1,X2,T1)&Use_conventional_military_force(X2,X1,T2)",Carry_out_suicide_bombing
796.223404,0.999522,0.382979,  72, 188,"Carry_out_suicide_bombing(X0,X1,T3)<-Carry_out_suicide_bombing(X0,X1,T0)&Consult(X1,X2,T1)&Consult(X2,X1,T2)",Carry_out_suicide_bombing
710.487425,0.999521,0.341740, 271, 793,"Carry_out_suicide_bombing(X0,X1,T3)<-Occupy_territory(X0,X1,T0)&inv_Make_a_visit(X1,X2,T1)&inv_Host_a_visit(X2,X1,T2)",Carry_out_suicide_bombing
692.141914,0.999521,0.332916, 266, 799,"Carry_out_suicide_bombing(X0,X1,T3)<-Occupy_territory(X0,X1,T0)&Host_a_visit(X1,X2,T1)&Make_a_visit(X2,X1,T2)",Carry_out_suicide_bombing
623.708333,0.999521,0.300000,   3,  10,"Carry_out_suicide_bombing(X0,X1,T3)<-Use_unconventional_violence(X0,X1,T0)&inv_Make_statement(X1,X2,T1)&Express_intent_to_meet_or_negotiate(X2,X1,T2)",Carry_out_suicide_bombing
617.533003,0.999521,0.297030,  30, 101,"Carry_out_suicide_bombing(X0,X1,T3)<-Carry_out_suicide_bombing(X0,X1,T0)&inv_Use_unconventional_violence(X1,X0,T1)&Carry_out_suicide_bombing(X0,X1,T2)",Carry_out_suicide_bombing
611.478758,0.999521,0.294118,  10,  34,"Carry_out_suicide_bombing(X0,X1,T3)<-Use_unconventional_violence(X0,X1,T0)&Make_a_visit(X1,X2,T1)&inv_Engage_in_diplomatic_cooperation(X2,X1,T2)",Carry_out_suicide_bombing
548.107323,0.999521,0.263636,  58, 220,"Carry_out_suicide_bombing(X0,X1,T1)<-Occupy_territory(X0,X1,T0)",Carry_out_suicide_bombing
541.595472,0.999521,0.260504,  62, 238,"Carry_out_suicide_bombing(X0,X1,T3)<-Use_unconventional_violence(X0,X1,T0)&inv_Sign_formal_agreement(X1,X2,T1)&inv_Sign_formal_agreement(X2,X1,T2)",Carry_out_suicide_bombing
519.756944,0.999521,0.250000,   5,  20,"Carry_out_suicide_bombing(X0,X1,T3)<-Carry_out_suicide_bombing(X0,X1,T0)&inv_Praise_or_endorse(X1,X2,T1)&inv_Consult(X2,X1,T2)",Carry_out_suicide_bombing
2201.323529,0.000000,1.000000,  26,  26,"Appeal_for_intelligence(X0,X1,T3)<-Make_an_appeal_or_request(X0,X1,T0)&inv_Criticize_or_denounce(X1,X0,T1)&inv_Accede_to_demands_for_rights(X0,X1,T2)",Appeal_for_intelligence
2201.323529,0.000000,1.000000,  19,  19,"Appeal_for_intelligence(X0,X2,T3)<-inv_Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&Demand(X1,X0,T1)&inv_Accede_to_demands_for_rights(X0,X2,T2)",Appeal_for_intelligence
2201.323529,0.000000,1.000000, 129, 129,"Appeal_for_intelligence(X0,X1,T3)<-Investigate(X0,X1,T0)&inv_Arrest,_detain,_or_charge_with_legal_action(X1,X0,T1)&Make_optimistic_comment(X0,X1,T2)",Appeal_for_intelligence
2201.323529,0.000000,1.000000,  50,  50,"Appeal_for_intelligence(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&inv_Investigate(X1,X0,T1)&Make_optimistic_comment(X0,X1,T2)",Appeal_for_intelligence
2201.323529,0.000000,1.000000,  15,  15,"Appeal_for_intelligence(X0,X1,T3)<-Investigate(X0,X1,T0)&Criticize_or_denounce(X1,X0,T1)&Use_tactics_of_violent_repression(X0,X1,T2)",Appeal_for_intelligence
1650.992647,0.999551,0.750000,   6,   8,"Appeal_for_intelligence(X0,X1,T1)<-inv_Accede_to_demands_for_rights(X0,X1,T0)",Appeal_for_intelligence
1138.615619,0.999549,0.517241,  45,  87,"Appeal_for_intelligence(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&inv_Investigate(X1,X0,T1)&Return,_release_person(s)(X0,X1,T2)",Appeal_for_intelligence
607.009478,0.999548,0.275748,  83, 301,"Appeal_for_intelligence(X0,X3,T3)<-inv_Threaten_non-force(X0,X1,T0)&inv_Return,_release_person(s)(X1,X2,T1)&Arrest,_detain,_or_charge_with_legal_action(X2,X3,T2)",Appeal_for_intelligence
550.330882,0.999547,0.250000,   1,   4,"Appeal_for_intelligence(X0,X1,T1)<-inv_Threaten_with_sanctions,_boycott,_embargo(X0,X1,T0)",Appeal_for_intelligence
550.330882,0.999547,0.250000,   5,  20,"Appeal_for_intelligence(X0,X1,T1)<-Appeal_for_aid(X0,X1,T0)",Appeal_for_intelligence
2108.309859,0.000000,1.000000,   1,   1,"Rally_opposition_against(X0,X2,T3)<-inv_Make_an_appeal_or_request(X0,X1,T0)&Reject_proposal_to_meet,_discuss,_or_negotiate(X1,X0,T1)&Sexually_assault(X0,X2,T2)",Rally_opposition_against
1011.988732,0.999529,0.480000,  12,  25,"Rally_opposition_against(X0,X1,T3)<-Complain_officially(X0,X1,T0)&inv_Ease_administrative_sanctions(X1,X0,T1)&Ease_administrative_sanctions(X0,X1,T2)",Rally_opposition_against
2169.420290,0.000000,1.000000,   1,   1,"Express_intent_to_release_persons_or_property(X0,X3,T3)<-inv_Make_optimistic_comment(X0,X1,T0)&Refuse_to_yield(X1,X2,T1)&Confiscate_property(X2,X3,T2)",Express_intent_to_release_persons_or_property
1168.149387,0.999543,0.538462,  14,  26,"Express_intent_to_release_persons_or_property(X0,X1,T3)<-Abduct,_hijack,_or_take_hostage(X0,X1,T0)&inv_Return,_release_person(s)(X1,X2,T1)&inv_Praise_or_endorse(X2,X1,T2)",Express_intent_to_release_persons_or_property
1084.710145,0.999542,0.500000,  14,  28,"Express_intent_to_release_persons_or_property(X0,X2,T3)<-Use_conventional_military_force(X0,X1,T0)&Use_conventional_military_force(X1,X0,T1)&inv_Declare_truce,_ceasefire(X0,X2,T2)",Express_intent_to_release_persons_or_property
896.693720,0.999542,0.413333,  62, 150,"Express_intent_to_release_persons_or_property(X0,X1,T3)<-Ease_administrative_sanctions(X0,X1,T0)&Refuse_to_yield(X1,X2,T1)&Make_an_appeal_or_request(X2,X1,T2)",Express_intent_to_release_persons_or_property
759.297101,0.999541,0.350000,   7,  20,"Express_intent_to_release_persons_or_property(X0,X1,T3)<-Express_intent_to_release_persons_or_property(X0,X1,T0)&inv_Express_intent_to_cooperate(X1,X2,T1)&Praise_or_endorse(X2,X1,T2)",Express_intent_to_release_persons_or_property
754.580970,0.999541,0.347826,  24,  69,"Express_intent_to_release_persons_or_property(X0,X1,T1)<-Express_intent_to_release_persons_or_property(X0,X1,T0)",Express_intent_to_release_persons_or_property
745.738225,0.999541,0.343750,  22,  64,"Express_intent_to_release_persons_or_property(X0,X1,T3)<-Return,_release_person(s)(X0,X1,T0)&inv_Investigate(X1,X0,T1)&inv_Demonstrate_or_rally(X0,X1,T2)",Express_intent_to_release_persons_or_property
644.962789,0.999541,0.297297,  11,  37,"Express_intent_to_release_persons_or_property(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&Reject(X1,X2,T1)&Demand(X2,X1,T2)",Express_intent_to_release_persons_or_property
629.831697,0.999541,0.290323, 171, 589,"Express_intent_to_release_persons_or_property(X0,X1,T3)<-Express_intent_to_release_persons_or_property(X0,X1,T0)&inv_Arrest,_detain,_or_charge_with_legal_action(X1,X2,T1)&Arrest,_detain,_or_charge_with_legal_action(X2,X1,T2)",Express_intent_to_release_persons_or_property
542.355072,0.999541,0.250000,   9,  36,"Express_intent_to_release_persons_or_property(X0,X1,T3)<-Make_an_appeal_or_request(X0,X1,T0)&inv_Arrest,_detain,_or_charge_with_legal_action(X1,X0,T1)&Make_an_appeal_or_request(X0,X1,T2)",Express_intent_to_release_persons_or_property
1039.513889,0.999522,0.500000,   3,   6,"Demand_change_in_leadership(X0,X2,T2)<-Demand_change_in_leadership(X0,X1,T0)&Demonstrate_for_leadership_change(X1,X2,T1)",Demand_change_in_leadership
1039.513889,0.999522,0.500000,   1,   2,"Demand_change_in_leadership(X0,X2,T3)<-inv_Accuse(X0,X1,T0)&Demand_material_cooperation(X1,X0,T1)&inv_Express_intent_to_provide_humanitarian_aid(X0,X2,T2)",Demand_change_in_leadership
831.611111,0.999522,0.400000,   2,   5,"Demand_change_in_leadership(X0,X2,T2)<-Demonstrate_for_leadership_change(X0,X1,T0)&Engage_in_symbolic_act(X1,X2,T1)",Demand_change_in_leadership
693.009259,0.999521,0.333333,   1,   3,"Demand_change_in_leadership(X0,X2,T3)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&Reject(X1,X0,T1)&Appeal_for_change_in_leadership(X0,X2,T2)",Demand_change_in_leadership
539.007202,0.999521,0.259259,   7,  27,"Demand_change_in_leadership(X0,X2,T3)<-Demonstrate_for_leadership_change(X0,X1,T0)&inv_Demonstrate_for_leadership_change(X1,X0,T1)&Demand_change_in_leadership(X0,X2,T2)",Demand_change_in_leadership
